Unnamed: 0,artists,album_name,track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,mood_index,Cluster,Mood,Normalized mood_index
104755,Hens;Delgao,Hensito,Dos Días al Mes,61,0.679,0.548,-7.645,0.0341,0.0745,0.0,0.0981,0.635,124.031,1,1.41272,0,sad,0.18565626150604622
102459,mehro,SKY ON FIRE,the same,63,0.583,0.504,-10.944,0.0292,0.86,0.177,0.103,0.312,144.043,2,1.4125999999999999,2,sad,0.18554059863247913
99460,mehro,SKY ON FIRE,the same,63,0.583,0.504,-10.944,0.0292,0.86,0.177,0.103,0.312,144.043,2,1.4125999999999999,2,sad,0.18554059863247913
1051,Menahan Street Band,The Exciting Sounds of Menahan Street Band,Queens Highway,64,0.778,0.399,-8.984,0.0858,0.0751,0.835,0.103,0.321,137.305,0,1.4125,1,sad,0.18544421290450686
15509,brb.;Jimmy Brown,your love,your love,60,0.63,0.568,-9.051,0.0695,0.0658,0.0,0.102,0.785,157.0,1,1.4125,0,sad,0.18544421290450686
8573,Joe Cocker,I Can Stand A Little Rain,You Are So Beautiful,67,0.297,0.182,-10.944,0.0298,0.846,0.00267,0.134,0.092,83.391,2,1.4124000000000003,2,sad,0.1853478271765346
15277,me7k,Is It Too Much to Ask For,Is It Too Much to Ask For,62,0.901,0.467,-9.142,0.0586,0.05,0.0153,0.105,0.58,105.586,1,1.4124,0,sad,0.1853478271765344
94175,me7k,Is It Too Much to Ask For,Is It Too Much to Ask For,62,0.901,0.467,-9.142,0.0586,0.05,0.0153,0.105,0.58,105.586,1,1.4124,0,sad,0.1853478271765344
107474,Visage,Visage,Fade To Grey,63,0.604,0.416,-17.154,0.0372,0.000315,0.0165,0.0897,0.512,112.338,1,1.4123400000000002,0,sad,0.18528999573975094
56967,Devin Kennedy,Happy Yet,Loose Change,61,0.825,0.42,-14.702,0.0516,0.326,0.0,0.151,0.781,119.953,1,1.4123,0,sad,0.1852514414485619
15220,Devin Kennedy,Happy Yet,Loose Change,61,0.825,0.42,-14.702,0.0516,0.326,0.0,0.151,0.781,119.953,1,1.4123,0,sad,0.1852514414485619
104738,Aitana,Spoiler,Con La Miel En Los Labios,64,0.662,0.331,-8.35,0.0407,0.869,0.0,0.114,0.432,113.779,2,1.4122000000000001,2,sad,0.18515505572058943
44346,Nirvana,MTV Unplugged In New York,Jesus Doesn't Want Me For A Sunbeam,60,0.51,0.641,-10.312,0.0812,0.0638,3.65e-06,0.272,0.295,113.646,0,1.4121000000000001,1,sad,0.18505866999261697
86650,WhoMadeWho;Rampa,UUUU,UUUU,60,0.679,0.915,-10.554,0.0458,0.00992,0.795,0.0925,0.106,124.005,0,1.4121000000000001,1,sad,0.18505866999261697
32406,WhoMadeWho;Rampa,UUUU,UUUU,60,0.679,0.915,-10.554,0.0458,0.00992,0.795,0.0925,0.106,124.005,0,1.4121000000000001,1,sad,0.18505866999261697
80277,Jyotica Tangri,Fukrey Returns (Original Motion Picture Soundtrack),Ishq de Fanniyar - Female,63,0.523,0.43,-5.314,0.0297,0.571,0.0,0.109,0.442,84.017,2,1.4120000000000001,2,sad,0.18496228426464448
30987,BEAUZ;Heleen,Keep On Dancing,Keep On Dancing,60,0.302,0.786,-4.968,0.133,0.0282,0.0,0.0816,0.383,207.683,0,1.4118199999999999,1,sad,0.1847887899542937
38202,Maribou State;Holly Walker,Portraits,Steal,64,0.729,0.456,-6.795,0.0528,0.62,0.000133,0.0919,0.221,110.999,2,1.41168,2,sad,0.18465384993513242
32868,Maribou State;Holly Walker,Portraits,Steal,64,0.729,0.456,-6.795,0.0528,0.62,0.000133,0.0919,0.221,110.999,2,1.41168,2,sad,0.18465384993513242
5054,7!!,Anipps,オレンジ,63,0.348,0.492,-4.844,0.0324,0.171,0.0,0.116,0.3,171.637,0,1.4116000000000002,1,sad,0.18457674135275456
63004,7!!,Anipps,オレンジ,63,0.348,0.492,-4.844,0.0324,0.171,0.0,0.116,0.3,171.637,0,1.4116000000000002,1,sad,0.18457674135275456
62101,7!!,Anipps,オレンジ,63,0.348,0.492,-4.844,0.0324,0.171,0.0,0.116,0.3,171.637,0,1.4116000000000002,1,sad,0.18457674135275456
73099,Enrico Sangiuliano,Silence EP,Future Dust - Original Mix,60,0.788,0.915,-4.904,0.0431,0.000695,0.839,0.0962,0.0934,132.005,0,1.41158,1,sad,0.18455746420715996
4175,Novo Amor,"Cannot Be, Whatsoever",Halloween,63,0.649,0.467,-6.589,0.0304,0.874,1.68e-05,0.114,0.353,106.549,2,1.4115,2,sad,0.18448035562478188
92403,The Shirelles,Remember When,Will You Love Me Tomorrow,64,0.527,0.308,-11.809,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,2,1.4114200000000001,2,sad,0.18440324704240402
90608,The Shirelles,Remember When,Will You Love Me Tomorrow,64,0.527,0.308,-11.809,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,2,1.4114200000000001,2,sad,0.18440324704240402
98200,Lin-Manuel Miranda;Daveed Diggs;Leslie Odom Jr.;Okieriete Onaodowan,Hamilton (Original Broadway Cast Recording),We Know,61,0.718,0.484,-10.376,0.523,0.312,0.0,0.127,0.692,113.855,1,1.4114,0,sad,0.1843839698968094
103878,Frank Ocean,Blonde,Good Guy,64,0.525,0.131,-12.787,0.458,0.983,0.00433,0.12,0.811,107.007,2,1.4113000000000002,2,sad,0.18428758416883714
32350,Dillon Francis;BabyJake,You Do You,Touch,60,0.742,0.644,-7.284,0.0577,0.221,0.0391,0.105,0.614,104.027,1,1.4112000000000002,0,sad,0.18419119844086465
104405,FERNANDOCOSTA,Tirititando,Shorty,62,0.607,0.587,-8.409,0.171,0.101,0.0,0.139,0.26,171.946,0,1.4112,1,sad,0.18419119844086446
57784,Arctic Monkeys,I Ain't Quite Where I Think I Am,I Ain’t Quite Where I Think I Am,63,0.544,0.337,-9.846,0.0653,0.357,6.34e-05,0.085,0.667,192.685,1,1.4111,0,sad,0.18409481271289196
33604,Yunggoth✰,Idk How to Kill Myself,Idk How to Kill Myself,62,0.434,0.656,-6.063,0.0375,0.614,0.00127,0.107,0.185,115.877,2,1.4111,2,sad,0.18409481271289196
38022,Arctic Monkeys,I Ain't Quite Where I Think I Am,I Ain’t Quite Where I Think I Am,63,0.544,0.337,-9.846,0.0653,0.357,6.34e-05,0.085,0.667,192.685,1,1.4111,0,sad,0.18409481271289196
83330,Yves V,Echo,Echo,60,0.676,0.656,-7.41,0.09,0.0298,0.0,0.192,0.415,128.256,1,1.4110999999999998,0,sad,0.18409481271289177
34430,Havelin,Me Without You,Me Without You,60,0.571,0.572,-7.751,0.0344,0.0166,0.000698,0.0972,0.771,200.092,1,1.41094,0,sad,0.18394059554813605
8936,Freddie King,Getting Ready... (World),Going Down,61,0.565,0.526,-11.352,0.0365,0.0339,0.000119,0.11,0.637,167.936,1,1.4109000000000003,0,sad,0.18390204125694723
80593,Shankar-Ehsaan-Loy;Shivam Mahadevan;Pratibha Singh Baghel,Bandish Bandits (Original Series Soundtrack),Chedkhaniyaan,60,0.771,0.659,-6.1,0.0674,0.216,0.0,0.102,0.587,92.008,1,1.4109,0,sad,0.183902041256947
55057,Pritam;Atif Aslam,Raabta,Darasal,63,0.705,0.422,-7.375,0.0299,0.793,0.0,0.0895,0.484,117.949,2,1.4107,2,sad,0.18370926980100205
104302,Pole.;Pablo Alborán,Los Domingos No Se Toman Decisiones,Los Domingos No Se Toman Decisiones,62,0.629,0.364,-7.911,0.0346,0.792,0.0,0.137,0.705,139.508,2,1.4107,2,sad,0.18370926980100205
55187,joyvegas,Can We Stay Forever?,Can We Stay Forever?,60,0.235,0.449,-15.966,0.0649,0.836,0.956,0.413,0.382,86.153,2,1.4106,2,sad,0.1836128840730296
80331,Atif Aslam;Jam8,"Darasal (From ""Raabta"")","Darasal (From ""Raabta"")",63,0.705,0.422,-7.375,0.0299,0.793,0.0,0.0895,0.482,117.948,2,1.4105,2,sad,0.18351649834505712
44636,The Verve Pipe,Villains,The Freshmen,63,0.571,0.505,-9.312,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,1,1.4104,1,sad,0.18342011261708463
94530,Letoa,GLOCSTARR V1,ICE COLD,62,0.682,0.587,-12.296,0.222,0.127,0.78,0.119,0.292,153.022,0,1.4103999999999999,1,sad,0.1834201126170844
44765,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),Breakdown,60,0.417,0.871,-3.54,0.039,0.000483,3.43e-05,0.0867,0.188,142.003,0,1.4103400000000001,1,sad,0.18336228118030118
23211,Robin Schulz;Ilsey,Sugar,Headlights (feat. Ilsey),60,0.597,0.685,-6.371,0.0367,0.0245,0.000335,0.182,0.369,122.002,0,1.4103,1,sad,0.18332372688911217
838,KT Tunstall,Eye To The Telescope,Other Side Of The World,61,0.501,0.684,-5.368,0.0302,0.485,0.0,0.083,0.369,80.039,2,1.4103,2,sad,0.18332372688911217
36551,Jako Diaz,Sunrise,Sunrise,60,0.696,0.701,-9.277,0.041,0.593,0.749,0.105,0.491,117.99,1,1.4102999999999999,0,sad,0.18332372688911194
80600,Atif Aslam;Hadiqa Kiani,Bol (Original Motion Picture Soundtrack),Hona Tha Pyar,60,0.687,0.542,-8.689,0.0307,0.571,0.0307,0.118,0.782,102.994,1,1.4102000000000001,0,sad,0.18322734116113967
21868,Sean Paul,Hold My Hand (feat. Zaho),Agarra Mi Mano,60,0.666,0.651,-3.723,0.183,0.0956,0.0,0.214,0.372,174.077,0,1.4102000000000001,1,sad,0.18322734116113967
4222,Erik Nieder,Faithful,Faithful,61,0.451,0.724,-5.758,0.0409,0.0309,0.0,0.0844,0.284,139.972,0,1.4100800000000002,1,sad,0.1831116782875728
102682,Jillian Rossi,Not Used To Normal,Not Used To Normal,63,0.455,0.471,-9.767,0.0579,0.078,0.0,0.108,0.342,88.398,0,1.4100000000000001,1,sad,0.18303456970519472
99679,Jillian Rossi,Not Used To Normal,Not Used To Normal,63,0.455,0.471,-9.767,0.0579,0.078,0.0,0.108,0.342,88.398,0,1.4100000000000001,1,sad,0.18303456970519472
64502,Billie Holiday,Solitude,Solitude,67,0.462,0.15,-13.531,0.0522,0.984,0.000902,0.105,0.19,98.66,2,1.4100000000000001,2,sad,0.18303456970519472
8300,Billie Holiday,Solitude,Solitude,67,0.462,0.15,-13.531,0.0522,0.984,0.000902,0.105,0.19,98.66,2,1.4100000000000001,2,sad,0.18303456970519472
33608,LIL DUSTY G,UNDERGROWTH,INBETWEEN,60,0.682,0.653,-7.043,0.0988,0.138,0.0016,0.0554,0.682,92.007,1,1.40988,0,sad,0.18291890683162762
36114,PLÜM,Rêve sans fin,Rêve sans fin,62,0.797,0.554,-8.161,0.0665,0.322,0.0709,0.0939,0.403,112.976,1,1.40988,0,sad,0.18291890683162762
94616,LIL DUSTY G,UNDERGROWTH,INBETWEEN,60,0.682,0.653,-7.043,0.0988,0.138,0.0016,0.0554,0.682,92.007,1,1.40988,0,sad,0.18291890683162762
23214,Sylow;Pierre Leck;Kingsley Q,There Is No Wonderwall,There Is No Wonderwall,61,0.669,0.662,-5.698,0.0463,0.403,6.6e-06,0.122,0.33,99.985,1,1.4098000000000002,0,sad,0.18284179824924976
33583,Lil Peep,crybaby,driveway,62,0.392,0.499,-6.997,0.0425,0.0166,0.0,0.234,0.232,135.551,0,1.4098,1,sad,0.18284179824924957
31962,Lauv,All 4 Nothing,26,61,0.643,0.458,-8.636,0.0875,0.809,0.00015,0.237,0.506,164.16,2,1.4096000000000002,2,sad,0.1826490267933048
83821,ARTY;D.O.D,Take Your Time (D.O.D Remix),Take Your Time - D.O.D Remix,61,0.487,0.682,-4.6,0.0527,0.166,0.000634,0.0877,0.356,123.391,0,1.4095400000000002,1,sad,0.18259119535652138
44471,Highly Suspect,Natural Born Killer/Pink Lullabye,Natural Born Killer,61,0.202,0.742,-5.29,0.124,0.00169,0.000483,0.128,0.155,194.876,0,1.4095,1,sad,0.18255264106533212
70076,Eric Chou,終於了解自由 (Deluxe),怎麼了,62,0.502,0.565,-7.779,0.0358,0.696,5.55e-05,0.156,0.253,139.926,2,1.4095,2,sad,0.18255264106533212
11532,Whitesnake,Saints and Sinners (2013 Remaster),Here I Go Again - 2011 Remaster,60,0.234,0.75,-7.034,0.0738,0.369,0.000805,0.139,0.316,173.82,0,1.4094000000000002,1,sad,0.18245625533735987
8960,Whitesnake,Saints and Sinners (2013 Remaster),Here I Go Again - 2011 Remaster,60,0.234,0.75,-7.034,0.0738,0.369,0.000805,0.139,0.316,173.82,0,1.4094000000000002,1,sad,0.18245625533735987
63,Boyce Avenue;Bea Miller,"Cover Sessions, Vol. 3",We Can't Stop,64,0.705,0.347,-8.249,0.0301,0.674,0.0,0.12,0.36,80.057,2,1.4094,2,sad,0.18245625533735965
51355,Emiway Bantai,Machayenge,Machayenge,60,0.807,0.628,-8.988,0.204,0.0146,0.0,0.0598,0.718,104.978,1,1.40936,0,sad,0.1824177010461706
92211,Elvis Presley,Elvis 30 #1 Hits (Expanded Edition),Heartbreak Hotel,63,0.695,0.295,-8.672,0.0609,0.843,1.58e-06,0.0856,0.732,93.574,2,1.4093200000000001,2,sad,0.1823791467549818
90304,Elvis Presley,Elvis 30 #1 Hits (Expanded Edition),Heartbreak Hotel,63,0.695,0.295,-8.672,0.0609,0.843,1.58e-06,0.0856,0.732,93.574,2,1.4093200000000001,2,sad,0.1823791467549818
78,Drew Holcomb & The Neighbors,Good Light,What Would I Do Without You,64,0.602,0.336,-11.106,0.0369,0.883,0.0017,0.143,0.335,90.894,2,1.4093000000000002,2,sad,0.18235986960938738
34774,Drew Holcomb & The Neighbors,Good Light,What Would I Do Without You,64,0.602,0.336,-11.106,0.0369,0.883,0.0017,0.143,0.335,90.894,2,1.4093000000000002,2,sad,0.18235986960938738
38468,Hot Flash Heat Wave,Neapolitan,Gutter Girl,60,0.519,0.809,-6.074,0.0646,0.182,0.51,0.0951,0.284,111.986,0,1.4092200000000001,1,sad,0.18228276102700933
44813,10 Years,Feeding The Wolves (Deluxe Version),Fix Me,60,0.448,0.84,-3.939,0.0362,0.0012,0.0,0.0891,0.234,157.975,0,1.40922,1,sad,0.1822827610270091
57059,OAFF;Lothika,Tu Kahaan (1 Min Music),Tu Kahaan - 1 Min Music,61,0.582,0.718,-6.826,0.0378,0.556,0.497,0.191,0.074,138.028,0,1.4092,1,sad,0.1822634838814147
55155,OAFF;Lothika,Tu Kahaan (1 Min Music),Tu Kahaan - 1 Min Music,61,0.582,0.718,-6.826,0.0378,0.556,0.497,0.191,0.074,138.028,0,1.4092,1,sad,0.1822634838814147
56008,OAFF;Lothika,Tu Kahaan (1 Min Music),Tu Kahaan - 1 Min Music,61,0.582,0.718,-6.826,0.0378,0.556,0.497,0.191,0.074,138.028,0,1.4092,1,sad,0.1822634838814147
44389,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,I Hate Myself And Want To Die - 2013 Mix,60,0.456,0.818,-11.286,0.0589,0.115,0.0,0.0995,0.257,115.556,0,1.4091999999999998,1,sad,0.18226348388141447
57682,Timeflies,Just For Fun (Deluxe),Undress Rehearsal,60,0.953,0.652,-4.159,0.0849,0.00456,0.0,0.0287,0.73,122.997,1,1.40914,0,sad,0.18220565244463124
56334,Timeflies,Just For Fun (Deluxe),Undress Rehearsal,60,0.953,0.652,-4.159,0.0849,0.00456,0.0,0.0287,0.73,122.997,1,1.40914,0,sad,0.18220565244463124
53697,Timeflies,Just For Fun (Deluxe),Undress Rehearsal,60,0.953,0.652,-4.159,0.0849,0.00456,0.0,0.0287,0.73,122.997,1,1.40914,0,sad,0.18220565244463124
80529,Shreya Ghoshal;Arijit Singh,Happy New Year,Manwa Laage,60,0.676,0.671,-6.271,0.0526,0.568,0.0,0.0885,0.572,81.046,1,1.4091,0,sad,0.18216709815344223
81864,Ammy Virk;Shahid Mallya,Manmarziyaan (Original Motion Picture Soundtrack),Daryaa,63,0.567,0.526,-5.029,0.0251,0.153,2.34e-06,0.103,0.231,91.999,1,1.4089,1,sad,0.18197432669749727
44778,Alice In Chains,Facelift,Bleed The Freak,60,0.245,0.749,-9.352,0.0599,0.00252,7.87e-06,0.185,0.221,118.363,0,1.4088999999999998,1,sad,0.18197432669749705
98154,Phillipa Soo;Lin-Manuel Miranda;Renée Elise Goldsberry;Anthony Ramos,Hamilton (Original Broadway Cast Recording),Take a Break,62,0.552,0.371,-9.426,0.227,0.587,0.0,0.18,0.587,81.548,2,1.4088999999999998,2,sad,0.18197432669749705
14382,Super Simple Songs,Do You Like Broccoli Ice Cream? & More Kids Songs,Hello Hello!,60,0.79,0.293,-11.548,0.0458,0.689,0.0,0.294,0.915,161.983,1,1.4088999999999998,0,sad,0.18197432669749705
94646,DIRTYXAN,Palace,Palace,60,0.934,0.677,-6.337,0.246,0.234,0.000927,0.0634,0.608,111.036,1,1.40888,0,sad,0.18195504955190264
15234,Tankz,London Scammer,London Scammer,65,0.871,0.282,-16.861,0.247,0.375,0.0284,0.0856,0.353,140.068,1,1.40882,0,sad,0.1818972181151192
103456,Darci,Long Days Away EP,Wild Horse,63,0.633,0.526,-8.433,0.105,0.000453,0.000136,0.08,0.276,91.97,1,1.4088,0,sad,0.18187794096952478
53422,Alan Walker;salem ilese,Fake A Smile,Fake A Smile,62,0.447,0.553,-4.817,0.0322,0.212,0.0,0.165,0.252,149.877,0,1.4088,1,sad,0.18187794096952478
31525,Alan Walker;salem ilese,Fake A Smile,Fake A Smile,62,0.447,0.553,-4.817,0.0322,0.212,0.0,0.165,0.252,149.877,0,1.4088,1,sad,0.18187794096952478
56957,UPSAHL;Two Feet,Drugs (feat. Two Feet),Drugs (feat. Two Feet),62,0.824,0.549,-3.9,0.226,0.373,0.0,0.0779,0.434,153.812,1,1.40878,0,sad,0.18185866382393015
5087,Samuel Kim,"Running Up That Hill - Epic Version (from ""Stranger Things)","Running Up That Hill - Epic Version (from ""Stranger Things)",61,0.488,0.718,-8.978,0.0411,0.00499,0.753,0.15,0.151,107.978,0,1.4087,1,sad,0.18178155524155232
14078,CoComelon,Nursery Rhymes by CoComelon Vol.2,Polly Put the Kettle On,61,0.973,0.294,-13.072,0.0742,0.184,0.0,0.163,0.973,110.998,1,1.4087,0,sad,0.18178155524155232
104257,Natos y Waor;Recycled J,Luna llena,Platos rotos,62,0.863,0.602,-7.36,0.223,0.0811,1.63e-06,0.11,0.262,92.026,1,1.4086000000000003,0,sad,0.18168516951358005
56805,JVKE,this is what ____ feels like (Vol. 1-4),moon and back,61,0.594,0.494,-4.262,0.0722,0.571,2.48e-05,0.206,0.486,180.132,1,1.4086000000000003,0,sad,0.18168516951358005
65091,Yuvan Shankar Raja;Roop Kumar Rathod,Vaamanan (Original Motion Picture Soundtrack),Oru Devathai,63,0.625,0.492,-9.618,0.0332,0.163,0.000781,0.111,0.28,120.033,1,1.4086,0,sad,0.18168516951357983
80292,Yuvan Shankar Raja;Roop Kumar Rathod,Vaamanan (Original Motion Picture Soundtrack),Oru Devathai,63,0.625,0.492,-9.618,0.0332,0.163,0.000781,0.111,0.28,120.033,1,1.4086,0,sad,0.18168516951357983
26302,Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Roz Ryan;Disney,Hercules (Original Motion Picture Soundtrack),The Gospel Truth I / Main Titles - Hercules,61,0.5,0.565,-10.528,0.145,0.25,0.000147,0.145,0.466,158.072,0,1.4086,1,sad,0.18168516951357983
33056,XXXTENTACION,?,"ALONE, PART 3",66,0.61,0.258,-12.758,0.0331,0.883,0.0145,0.103,0.164,127.08,2,1.4086,2,sad,0.18168516951357983
79165,Elton John,Diamonds (Deluxe),Can You Feel The Love Tonight - Remastered,65,0.298,0.382,-7.812,0.0299,0.798,9.87e-06,0.0988,0.124,125.473,2,1.40856,2,sad,0.1816466152223908
14007,CoComelon,"CoComelon Kids Hits, Vol. 2",Five Little Monkeys Jumping on the Bed,64,0.959,0.2,-12.65,0.155,0.8,0.00398,0.0842,0.717,119.925,1,1.4085400000000001,0,sad,0.1816273380767964
31788,Alec Benjamin,These Two Windows,The Book of You & I,63,0.507,0.387,-6.237,0.0324,0.909,0.0,0.113,0.485,102.987,2,1.4085000000000003,2,sad,0.18158878378560758
94294,Lui Joseph,Computer Crash,Computer Crash,62,0.782,0.52,-9.338,0.171,0.174,0.0,0.0747,0.495,113.958,1,1.4084400000000001,0,sad,0.1815309523488239
47661,Styx,Cornerstone,Babe,67,0.267,0.204,-13.714,0.0317,0.527,0.0,0.0924,0.0903,169.486,2,1.4083099999999997,2,sad,0.18140565090245928
34629,Ben Howard,Every Kingdom,Promise,64,0.367,0.189,-15.736,0.0384,0.889,0.428,0.364,0.177,156.643,2,1.4083,2,sad,0.1813960123296624
99781,Ben Howard,Every Kingdom,Promise,64,0.367,0.189,-15.736,0.0384,0.889,0.428,0.364,0.177,156.643,2,1.4083,2,sad,0.1813960123296624
102775,Ben Howard,Every Kingdom,Promise,64,0.367,0.189,-15.736,0.0384,0.889,0.428,0.364,0.177,156.643,2,1.4083,2,sad,0.1813960123296624
11115,Ben Howard,Every Kingdom,Promise,64,0.367,0.189,-15.736,0.0384,0.889,0.428,0.364,0.177,156.643,2,1.4083,2,sad,0.1813960123296624
80272,Mamta Sharma,Yaara,Yaara,63,0.386,0.549,-6.75,0.0745,0.876,0.0,0.095,0.194,71.984,2,1.4082000000000003,2,sad,0.18129962660169013
37766,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,0.592,0.616,-7.227,0.0337,0.0917,0.0106,0.179,0.492,129.896,1,1.4082000000000001,0,sad,0.1812996266016899
71593,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,0.592,0.616,-7.227,0.0337,0.0917,0.0106,0.179,0.492,129.896,1,1.4082000000000001,0,sad,0.1812996266016899
15244,Gentle Bones;Benjamin Kheng,Gentle Bones,Better With You (with Benjamin Kheng),60,0.646,0.456,-7.27,0.0327,0.176,0.0,0.36,0.45,154.014,1,1.4082000000000001,1,sad,0.1812996266016899
2968,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,0.592,0.616,-7.227,0.0337,0.0917,0.0106,0.179,0.492,129.896,1,1.4082000000000001,0,sad,0.1812996266016899
5026,majiko,Contrast,Kokoronashi,62,0.528,0.593,-3.68,0.0545,0.289,0.00054,0.0724,0.351,167.238,0,1.4081800000000002,1,sad,0.1812803494560955
63026,majiko,Contrast,Kokoronashi,62,0.528,0.593,-3.68,0.0545,0.289,0.00054,0.0724,0.351,167.238,0,1.4081800000000002,1,sad,0.1812803494560955
71785,Miracle Of Sound,Level 11,Valhalla Calling,60,0.561,0.611,-10.674,0.0258,0.428,0.000392,0.0957,0.668,76.04,1,1.40814,0,sad,0.18124179516490627
106222,Mike Perry;Dimitri Vangelis & Wyman;TEN TIMES;The Companions,Changes,Changes,60,0.716,0.748,-4.656,0.0364,0.0667,0.0,0.0581,0.469,120.033,1,1.4081199999999998,0,sad,0.18122251801931163
36131,Horizon Blue;S3da;Coulson,Need You,Need You,62,0.704,0.647,-8.039,0.0849,0.732,0.000197,0.117,0.153,110.095,2,1.4081000000000001,2,sad,0.18120324087371745
86551,The Black Ghosts,The Black Ghosts,Full Moon,60,0.564,0.598,-8.064,0.0262,0.0105,0.0901,0.165,0.555,105.009,1,1.4081,0,sad,0.18120324087371723
196,The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,64,0.502,0.311,-13.421,0.0285,0.617,4.32e-05,0.129,0.4,107.612,2,1.408,2,sad,0.18110685514574476
36214,Thunder,Dreaming,Dreaming,60,0.848,0.49,-10.753,0.0686,0.462,9.66e-05,0.26,0.58,114.006,1,1.408,0,sad,0.18110685514574476
94009,Kina;yaeow,Wish I Was Better,Wish I Was Better,65,0.732,0.304,-13.086,0.111,0.747,6.13e-05,0.143,0.185,139.965,2,1.4079000000000002,2,sad,0.1810104694177725
53706,The Chainsmokers,Memories...Do Not Open,Young,61,0.615,0.564,-6.384,0.0291,0.0105,0.0,0.148,0.454,103.006,1,1.4078000000000002,0,sad,0.18091408368980003
31814,The Chainsmokers,Memories...Do Not Open,Young,61,0.615,0.564,-6.384,0.0291,0.0105,0.0,0.148,0.454,103.006,1,1.4078000000000002,0,sad,0.18091408368980003
30673,The Chainsmokers,Memories...Do Not Open,Young,61,0.615,0.564,-6.384,0.0291,0.0105,0.0,0.148,0.454,103.006,1,1.4078000000000002,0,sad,0.18091408368980003
104425,Taburete,Roto y Elegante,Roto y Elegante,60,0.499,0.648,-4.916,0.0335,0.0258,0.0,0.159,0.464,144.749,0,1.4078,1,sad,0.1809140836897998
48556,Crystal Castles,Crystal Castles,Untrust Us,60,0.609,0.807,-5.405,0.0283,0.0376,0.204,0.13,0.203,125.906,0,1.4077,1,sad,0.1808176979618273
79119,OneRepublic,Native,If I Lose Myself,61,0.491,0.688,-6.05,0.0453,0.0849,0.0,0.111,0.279,140.072,0,1.4077,1,sad,0.1808176979618273
81767,Darshan Raval,Mujhe Peene Do,Mujhe Peene Do,65,0.268,0.334,-8.877,0.0332,0.759,0.0,0.117,0.175,55.832,2,1.4077,2,sad,0.1808176979618273
51506,AP Dhillon;Gurinder Gill;Gminxr,Feels,Feels,62,0.71,0.698,-6.489,0.0368,0.108,0.0,0.098,0.0823,91.976,1,1.40743,1,sad,0.18055745649630162
80478,A.R. Rahman;Sid Sriram;Issrath Quadhri,I - Manoharudu (Original Motion Picture Soundtrack),Nuvvunte Naa Jathagaa,61,0.45,0.686,-4.111,0.0361,0.126,0.0,0.147,0.208,78.973,0,1.4074000000000002,1,sad,0.1805285407779101
81949,G. V. Prakash;Shakthisree Gopalan,Raja Rani (Original Motion Picture Soundtrack),Imaye Imaye,64,0.504,0.364,-9.277,0.03,0.893,7.88e-05,0.0904,0.365,149.819,2,1.40738,2,sad,0.18050926363231548
80195,G. V. Prakash;Shakthisree Gopalan,Raja Rani (Original Motion Picture Soundtrack),Imaye Imaye,64,0.504,0.364,-9.277,0.03,0.893,7.88e-05,0.0904,0.365,149.819,2,1.40738,2,sad,0.18050926363231548
72577,Dayseeker,Sleeptalk,Burial Plot,60,0.428,0.873,-4.325,0.052,0.039,0.0,0.0528,0.222,92.558,0,1.4073600000000002,1,sad,0.18048998648672107
80627,Atif Aslam,Bajrangi Bhaijaan,Tu Chahiye,60,0.565,0.744,-5.817,0.0446,0.403,0.0,0.0853,0.415,134.068,1,1.40736,0,sad,0.18048998648672085
104223,IZAL,Magia & Efectos Especiales,La Mujer de Verde,61,0.507,0.73,-5.66,0.0514,0.187,5.14e-06,0.0843,0.244,151.965,0,1.40726,1,sad,0.18039360075874838
3813,Matt Maher,All The People Said Amen,"Lord, I Need You",64,0.457,0.451,-6.997,0.029,0.517,0.0,0.0928,0.185,74.923,2,1.40726,2,sad,0.18039360075874838
2522,Matt Maher,All The People Said Amen,"Lord, I Need You",64,0.457,0.451,-6.997,0.029,0.517,0.0,0.0928,0.185,74.923,2,1.40726,2,sad,0.18039360075874838
15261,The Deli,Vibes 2,5:32pm,65,0.691,0.186,-13.672,0.0487,0.686,0.934,0.0762,0.548,86.383,2,1.40724,2,sad,0.18037432361315398
80393,Haricharan;Yuvan Shankar Raja,Thottal Poo Malarum,Arabu Naadu,61,0.745,0.46,-9.92,0.0614,0.0952,1.06e-06,0.0751,0.802,84.994,1,1.4072200000000001,0,sad,0.18035504646755957
21158,Olamide;Fave,UY Scuti,Want (feat. Fave),60,0.715,0.626,-7.444,0.29,0.345,0.0786,0.124,0.572,89.856,1,1.4072,0,sad,0.18033576932196493
102318,Anson Seabra,Songs I Wrote in My Bedroom,Trying My Best,67,0.691,0.0682,-18.186,0.0645,0.951,0.0,0.0916,0.352,76.94,2,1.40716,2,sad,0.1802972150307759
